index,0
0,-4674487504489906174
1,8245016340473446399
2,2806833295492218882
3,5710900576294993922
4,-5862574739713163254
5,-227379632535470072
6,8533465129074556936
7,1200043626849370128
8,-4217285417100509166
9,-7294242092418465771
10,-201774658348187630
11,-1260865707663261675
12,-5015948964603690983
13,-445374503967457256
14,1248033069607059481
15,-6272567026738069475
16,8735005118202871834
17,6676379731181404189
18,-3317959338694672349
19,-4776349285633654746
20,-8984177074197364696
21,-6722023735199629273
22,-2859495344296329177
23,-1772285334555754456
24,1971719994760364073
25,5664016196664098855
26,-1231661034552852440
27,-3571004830059003859
28,-4308314128237789137
29,392719396696588334
30,-5208412437307326414
31,6307807645151461427
32,-949284131699785674
33,5805616976802578484
34,-7503519315606863811
35,-4581126743020896193
36,5872485885819322434
37,-4960698856338358201
38,-8448536107215421365
39,2684868501283962952
40,-612270190093205430
41,-6529813807775154091
42,-7039966667079614378
43,890592832322797653
44,8129910881053605978
45,-4496635827134070689
46,-134963855807446943
47,-8682570622812225436
48,-6402252535253499799
49,-3875043166283300758
50,4402089685085028457
51,3378657045422899306
52,677218478593507437
53,165280896543064174
54,4316548526470922356
55,4960835524430659703
56,619063662881636484
57,-3043269238949150586
58,-5025923999763234681
59,2355981578052206725
60,-2474167545893027706
61,562352150218473607
62,7498606036176568456
63,-1791200249457573749
64,-876137617457708912
65,7959976582751060110
66,-8263250811837742955
67,5955263673044467859
68,4237392001629061270
69,-5375082889849175910
70,-3700170842960101224
71,309071519503024282
72,-7230908228534533983
73,-419391608269668194
74,-2441104402406801248
75,-8954692684097978207
76,-5185475827168411484
77,1021836939002020003
78,1738056822948987040
79,-8123042264819466077
80,-4108811665116692309
81,7951009445354832044
82,8524872513128071342
83,7812850043682390193
84,-6678765932519128902
85,6153127958113255607
86,8327530528907264184
87,4962521216960954557
88,14448964682907841
89,7893446929562239166
90,-6442040789209513788
91,-1983653012980072251
92,1512731069215834312
93,-4631336969936961332
94,-4113393813154299688
95,429305674544021727
96,2340891333097259231
97,7166720036654743774
98,-6914446412738920218
99,-7076096948807958293
100,960301961333375209
101,1249440568712691945
102,8078609960981725416
103,6291939358259806445
104,-5432419238554664715
105,-1735721522328174347
106,3458576705158775033
107,4105338534156173565
108,5321071787078779138
109,5866241654378168579
110,5229521748359905540
111,3892257016047239430
112,7779666395039629577
113,-7041834100914519790
114,7218316755448463630
115,945489668503732498
116,-701348557904281318
117,-1666687132045770470
118,2349879177749233945
119,-1810887346883690213
120,6610303280664314140
121,-2029035181563870948
122,2950061324687081759
123,-1320788707281665759
124,-1770188466190843615
125,5731343426385969441
126,-5846170524518121178
127,3705684907904532772
128,6276093474021769508
129,-942565357638516441
130,-6306365897267871447
131,-686519049335111387
132,8786342978869821735
133,-6663395818805427921
134,-4874138682747879117
135,-3993655300166778571
136,4362813212681601331
137,5948311571343606068
138,3680270746210926902
139,-4601907534567276233
140,-2173020620274859724
141,8456489496279122231
142,6263811691682103608
143,2837081390400667963
144,-7233639514117930682
145,6661384335592980803
146,1181365369556205894
147,-8950648680338489015
148,-5277142466623045302
149,-4397064845821869749
150,5383885982665310537
151,2003890990383825229
152,-5070310817109376688
153,4763344839950008651
154,7154995057725374794
155,-4305881326271332014
156,8277331134569709905
157,1158278511136801110
158,-4933056914818530984
159,-7580920979250118307
160,-4689843278783479458
161,1703740948403880287
162,-7926231335516765852
163,340832056108220770
164,-7813215296962526874
165,3350702150952517986
166,8778115787385536869
167,-431095427530358423
168,7558423987714883942
169,8873012675921609064
170,6715428836674601321
171,6049407576658018670
172,6708983957030994287
173,-132796859229339277
174,8448889717935702390
175,-2498608551201275526
176,3033120888279040381
177,3289977055916261758
178,8746252316940501373
179,-7652716616048934524
180,7829248821916172671
181,7582356485225677184
182,6500031628940771717
183,-2639752622173879925
184,-4342107378374049393
185,-1024181333054520945
186,-8178490815329828457
187,149375037421486485
188,166780899461792150
