index,0
0,-461266604811288576
1,-5515348697740705789
2,-5720106383288369148
3,-4422755119841837055
4,-5569607622832062461
5,-1240485184315195386
6,-7527017760122470383
7,-4963191764036878320
8,-9096643543443800046
9,6960799179010637836
10,5359266639783362574
11,245709470052646931
12,-5945609690309591018
13,3611992091268251668
14,4823627638156722194
15,1494683299848028185
16,3244009522241306651
17,5617714929839210525
18,-415996611436904407
19,-789862099687931858
20,-1758432650512924626
21,6588120623102492717
22,-4284255868786606033
23,-8744527543418585034
24,-4213856289575796683
25,8372605055382356017
26,-2693240169647439814
27,3044230031064989752
28,-7445584304266018753
29,3096749103733276734
30,1187259603731284031
31,-7701888816410329020
32,8076538418881462333
33,-1449799681122631603
34,7515904699314208843
35,-2337781617074864048
36,-3019064008544092079
37,8395692138586570830
38,-8752079585505607600
39,404601054475288669
40,3143830999237853286
41,7414036505620283493
42,-1912488130284027799
43,-3521411458390327187
44,572874306585919597
45,7594829811798605931
46,4672891858179948653
47,-357412008914878348
48,6218772207835021430
49,831071083725488253
50,-2936496053482520449
51,1008972931215294589
52,6801549934185447548
53,-2614456254945296252
54,-2538034602206134135
55,-6225026838589276020
56,5255262205312729224
57,7082933418488201352
58,8777470512777429138
59,16877935012380825
60,6985705468388376732
61,2476657886962647199
62,2980888543756615841
63,-7639928808396914522
64,7769562466916696223
65,-1647248109910949720
66,-5148196901091770197
67,7402573780044677285
68,1478458327413522602
69,-636914245803081555
70,7145819803246887082
71,-2868614330563985232
72,-6088469459729809229
73,246644153966428338
74,-5616611764882636619
75,2807540121753944243
76,2019338250521870518
77,7803220163938648249
78,4110551735503618236
79,8189833202380669114
80,-8023659407841558331
81,-8429379600969465650
82,-3741786454908665651
83,1284250737810407640
84,-6138567936392658714
85,5983445521367498986
86,-2628141143518674706
87,-8709787090971295503
88,-542912225851244304
89,5552019540650393853
90,5923877482422141182
91,2426997579705319686
92,-4945020063256313589
93,1472064465820287246
94,9067663300377084173
95,383626968253235480
96,-8981768707637313252
97,-2064292732895461090
98,6874305258571759900
99,-5907702328662392542
100,-5511781540194221788
101,-2321777226604707545
102,4600575935976210729
103,7113158227402653998
104,-2773920301437222602
105,-2241167276861718218
106,-9176548072202141379
107,-3435861803172626116
108,3828257350678675771
109,-8968005226230316730
110,4524346437634949443
111,-4597668121347948216
112,3258963585870987592
113,-1926035254745726645
114,4911435698149654866
115,-3430219653350391467
116,8859662258717032787
117,5772378181731680598
118,3251219411827097944
119,5463489232501932376
120,-3785940305920065189
121,-3062109306033798816
122,7247494438969475423
123,4201835749029937505
124,7378659701693251942
125,7565457637492195688
126,-1947561223942536851
127,864315965564092782
128,-2573999960471469710
129,6486159688982757745
130,319472832935756148
131,4848705774299054451
132,770496562922520950
133,1053716841535471992
134,-7343983792766385792
135,315979846106579328
136,-1025284795963440768
137,2286781355005706626
138,-4732012025428246137
139,-2674527346002689655
140,-5024516186116750966
141,6260998093927547272
142,-7291178335376473710
143,-2319144922838761068
144,8663040456461975953
145,-6508086610910248552
146,-2075400380206743146
147,6335379935488115094
148,6877407270298452375
149,3612034671659221401
150,-2653477867627740772
151,-6812638912624688739
152,9030794667620663704
153,3627032460952076701
154,8324829900585402778
155,7590488520912241059
156,878891754998989228
157,-3210031355879259729
158,5790158003133415853
159,1283152476149318072
160,-3415206889100967494
161,7041522682600915389
162,5984709817076875715
163,-5857099635136691769
164,-1537659136429096499
165,806198932032258511
166,-2876663763651034672
167,1195045221164253652
168,-4083504473826557476
169,-1622858311882178080
170,-5649053137194090009
171,3979635863682482662
172,-3107656911858138645
173,-8617846518879813139
174,2934723073532887532
175,-992118413081017874
176,5446528239961506286
177,-1086950066179571212
178,3235635318498361849
179,-7494307099820555777
180,2451811967350473212
181,-131018326613261825
182,489144457481159168
183,1512377698949104128
184,-514493704883895806
185,5196196409963676158
186,7610592033101611524
187,-3806508698346585590
188,1593002807087923727
189,-1516838130946571760
190,4618057836159042068
191,7581074697549480474
192,2300267621116772898
193,8420596650205446690
194,1191882805461877286
195,9165450262461973038
196,6372189819325940271
197,-7718071414673014212
198,-8962888514015133122
199,3164462712781374015
200,7111750205638574658
201,-7282613697691155895
202,-8821745636409605558
203,8289266203718156869
204,2760290386578244168
205,2244753332140507723
206,-8567096829519723954
207,-1573618342589496753
208,-3108512966432718255
209,-2773599464564981156
210,9088492067531817561
211,4611652815272215132
212,-6713567797780315548
213,-8898050314299440536
214,-7639208672609598866
215,-5342227600133062034
216,9142061250736882284
217,-6166708404730396043
218,-4200223471621668235
219,-7627552018203737471
220,-2274573580161842561
221,2738115716508189311
222,-3936496059614920063
223,-4159743336527887741
224,-3554879429075008892
225,587906820858380933
226,2921246202195214982
227,-5078322296509693303
228,-3015786271291047285
229,5360905079518560907
230,-5196382403065970030
231,6011578606056342158
232,-6731349872078585193
233,6766953478975652501
234,-2469382091128208740
235,-8015513808653679969
236,-2039041905329831254
237,8201566031933244075
238,8701048124497330862
239,-4875326942810045771
240,1992910584202265269
241,-7337952550092307783
242,2167641008029205178
243,-8104610752774077761
244,3819838904067195583
245,-4199010834745130298
246,-833532756884651323
247,5649955068696855245
248,8836429943728964300
249,8125322160674865871
250,1499996638974771926
251,-3242071858053414185
252,-998759623190740264
253,-3605994714085915939
254,-8300298884909497626
255,1063013963338285795
256,7641673730455470820
257,8996029686713647844
258,-2516257910608395539
259,-6549958767408807184
260,5657473208191517421
261,6234437312700252915
262,-5626902013860642049
263,-5307156045904215290
264,-3128600664156372219
265,-4424632656786586870
266,-2308270310782467310
267,9064702408832713487
268,392529546006332177
269,-3094208160338017512
270,618935653281497879
271,-4842732417954839779
272,-7652844137021471969
273,-8060472328412658909
274,-1784897569825783007
275,4446419799182803745
276,1177356412931900195
277,3409819074966553379
278,-2627767010247834833
279,-6809712355052846287
280,5847302468729635629
281,2386205350384861998
282,1289243613815309108
283,-8694070057162702025
284,-5442015389212245189
285,6804554889498133306
286,-7619370178456288448
287,-7365183064734858430
288,-6340331913029844158
289,-7930891560059239611
290,7894450051604677443
291,-5536247786128800952
292,1163952773185536842
293,-7411259588679269551
294,-2911282372982144168
295,1055204045525943128
296,-5093736409687981218
297,-6568245641762962588
298,5787169085499376484
299,-7707702193230216343
300,-878356811422366867
301,9044046858406462317
302,8044356276184777587
303,3039315378448008059
304,1390345247367168894
305,150375626460857215
306,5396459331538879362
307,2019464383253218181
308,-821048476578970747
309,-8754843952055811186
310,-446534884923407473
311,2473338558743118735
312,-1061142392380456047
313,-7504810843006205038
314,5575027855690826641
315,-5143487352195284069
316,-3393880565363047525
317,-8718740598043540578
318,-1414800352619560036
319,6221710802309317531
320,-8248313027338435677
321,8159564106128851872
322,-3290424307039992923
323,6263832324499112865
324,-1006357788560227421
325,219642933150581669
326,-2297450452665400410
327,3507942498689713066
328,-2322990948950899793
329,-1454518832815373388
330,2198963714471429044
331,-3964419412192197704
332,-3291276381607722049
333,-1858847409290116153
334,1388846643403523016
335,1765703659440145352
336,-1574731701611920438
337,-973757718150904885
338,5512231568238838728
339,-3318595701779266613
340,-1896800660135214129
341,-5769073728644578349
342,1410823105254491090
343,-7669283033139870761
344,7096226814289839062
345,6423943533835486168
346,6569623687661355995
347,-3752627150889581601
348,-8153343000646777884
349,1105678123990057954
350,4471620288971178978
351,-1388404453603998739
352,8167360863257068523
353,2536641567440897009
354,374039952922674171
355,-6905846718822251522
356,-4272863961633291255
357,5746703519920555018
358,5309774524509914123
359,6490507077654643723
360,2857049612693046287
361,419668598039512081
362,5277640926065722389
363,-9065499242152393701
364,-7393034906613545956
365,4776176827704706072
366,8436202928567550998
367,-1850905198012136416
368,-1317860898490252251
369,2591236208432776231
370,-5881459501031554002
371,4427245165156697137
372,-8983542666136091591
373,2441905931498685494
374,-8576019150536309701
375,5845264770193327158
376,341841432657232950
377,377606034482136123
378,1309777135761589305
379,6457685878879585339
380,1892006536093729851
381,521848435286869055
382,-4593082648983567295
383,-7011341152251607996
384,4903830458529121344
385,-6747732067449699259
386,-3305906893536820156
387,4634536379542209603
388,7650301669270520904
389,-793696125703814067
390,-31972064138263473
391,2936490434434008149
392,153753128987395162
393,-1387426312378055589
394,4103641958541132890
395,8394247374153253981
396,3408495715978708064
397,-1894993680838097815
398,-5596067467555601300
399,1108684645338711147
400,-1182953564601482132
401,6343822518951150700
402,4460160424211055741
403,-6419731962807450489
404,-8295222463446743926
405,-8130741562863909749
406,8962499633558520967
407,-6353043233474804593
408,3868292597021312141
409,3372502189339018380
410,372016058602980495
411,-1774704987864038255
412,-1582841431176084334
413,5886004490511910032
414,-6940293561113410407
415,-8138774571936578406
416,-5189697158259604326
417,-8170848926947638119
418,-2973040146731400038
419,5416060673053590681
420,7863618082960508061
421,1326237620343112864
422,-6979478733643512665
423,-1849138214965345110
424,1660029714373051571
425,715426691810657460
426,1212490665920103607
427,3417195000699651256
428,2535203789932397754
429,8730320969976218809
430,6505700375040754877
431,2921258911278990526
432,-428033086626462527
433,-2652541198226848575
434,-4195897442769566520
435,601186799592441034
436,936738707395740875
437,5871411443873383626
438,-6035826801542069044
439,6584872981796652236
440,-2999736920417270580
441,-4890168365003078444
442,5717632837807310037
443,-8482705264287218465
444,2969285228985976029
445,-1856222958626044701
446,5225546985734145250
447,164249540034102500
448,-8373166043243248407
449,5757469167283438824
450,1856415706656146668
451,-5475144215727667985
452,641124703784043763
453,-856917310444698380
454,5602031563305944308
455,8859850364207269111
456,-1960592560583637760
457,1051981373886989572
458,6959362187298931969
459,6627814987422565635
460,-6687606740872100600
461,-1625058476769278707
462,-8434713546862164717
463,-6353920491000429292
464,5807163161835078933
465,4302631941564433686
466,-2412633422744091366
467,5174969850627327256
468,-6789088509396089564
469,-8497991295549635291
470,9116695051461166367
471,3533542433924646185
472,3965057563561854252
473,314662706479629615
474,-274246341236062924
475,7685937209060001078
476,-928720246835968711
477,-3580604989517429443
478,-4816452273347427006
479,-4424242209195293373
480,6379616143985870145
481,5239151544434492736
482,7960570681450235202
483,-3400689909871246005
484,-6450785014714956462
485,-2511813007578233517
486,-319416091522824876
487,-5393593592500222632
488,-4344015320571640486
489,-8691841193582852771
490,-8838418809649855137
491,2822345170902091099
492,-5435585574240189090
493,3542377197933659488
494,-361177164913179281
495,1045654336656311669
496,-8254125094305069701
497,1176996507669923199
498,-8205349019172633210
499,5598498707471730051
500,4969591542233007496
501,6014204148686259594
502,4878495613480338831
503,1972200940263146910
504,7492901227027334559
505,-5246752306771491418
506,5366294383485257124
507,-3195871194392001107
508,6140446991745877418
509,-1246353335731124816
510,7375639383654860207
511,-8378834356271315530
512,-1866950403834608201
513,1306832492962907577
514,-5563301080430246466
515,3859770749682582974
516,1187678681727534527
517,-5723403308949305917
518,516224043795252672
519,-5104742865934449212
520,-644830933863856698
521,-4217224103798536758
522,-7261264382130223665
523,219111662205928909
524,5524312339028936141
525,-2989778743793383976
526,-4763119251287538213
527,5107247968034948570
528,-1962441874642893347
529,-5859103589956090399
530,3941677371582678496
531,6136332206343161313
532,-2736707838908594715
533,-7544799277430995479
534,-3219773943540611600
535,-6574528480781105679
536,5444979151771076080
537,6158659056180659698
538,8715220687623161331
539,6998462552996742648
540,7800923901758572027
541,-3778054029514668538
542,5672699963045643780
543,-2597558005171517945
544,4443365177980061202
545,914539185979262484
546,-4948700695416764904
547,-7136979479054219749
548,-7318199582336154078
549,2557172793582847522
550,2364405013089748516
551,5792318609222075939
552,-3758671953780799960
553,-5440045828799134168
554,1294864206299039273
555,-3512459828260698583
556,-854971153763826139
557,-3275671046160415194
558,6581034546739152427
559,2282263639578609201
560,-225828094242486734
561,-6756881769890347469
562,5874926754576893493
563,6412104811097687605
564,-3875907942493452740
565,1995738505271477819
566,-8920035158619912635
567,1015633145111774794
568,-7089273117672405427
569,3783186013983639124
570,4650689848601937493
571,-3336995381983148455
572,6164111529328150104
573,6825927735548446297
574,-4997021240769247650
575,9053961967890859610
576,8020205752935614043
577,-8802316604005480852
578,-7993695046760561043
579,4696870609678337654
580,4528283487786436219
581,3583802367232083580
582,5381154078648436349
583,-7273063759644064126
584,-2721757754712258944
585,4782852046508426878
586,-1775593899058755965
587,2418559480319706755
588,1675590352377120389
589,-2241981805351565691
590,-1351805518845344121
591,8450317097956279953
592,-7762188283318466916
593,-7425118406957726047
594,148790959926150818
595,6914496364633556641
596,6580807750923519651
597,-4415452693190670681
598,-9184903836810508632
599,2941483239184926375
600,1637544686258357928
601,-9014350292550220116
602,3572318156116100778
603,5236342708014089910
604,-1752815162619590981
605,-2670990411150358845
606,2558458038140339907
607,-1041351269739821368
608,-5958205346246162740
609,8457059872863487691
610,-5497491483777136937
611,-7252258238649825571
612,7397915273696937690
613,-2710972134760020255
614,3348421425021683424
615,6967486119066699487
616,668849646159267555
617,-2300801720659638560
618,4304512119161947880
619,-784945326922496268
620,-719535132590635275
621,-9216200545381120263
622,-3472188109864892676
623,-4317577182834587902
624,-991546013125802238
625,3475152443729676036
626,-5229725091681630455
627,-6872748610492233972
628,-9045992881782847730
629,-8653567408940349681
630,5867012969406924556
631,5824265085293004579
632,-4387700169226549461
633,1616634231743514411
634,-8117663873409317070
635,2674800416974931759
636,-8509951936637565132
637,4036494577351132976
638,6043636593753556782
639,-6844852241829329098
640,3870846624584173368
641,-6075964480344881349
642,8303192702570301239
643,-3316415803190016190
644,-3000002298810497209
645,3314995691108796232
646,5112410448090367816
647,6137526337985414985
648,7540877215390205769
649,-4195913120258095280
650,-7488634270063229098
651,4531577197576062807
652,-7061709711662479525
653,-1338164519679457448
654,8787618047712069465
655,-1744668366767388831
656,-5641996221358930076
657,-2357847191199611033
658,5906523168850413414
659,1315136774786353000
660,3870417132478334828
661,2914279455347083120
662,-8342246469911148681
663,-7326973839254419593
664,2795396854022539125
665,3957065779657934711
666,8548242861027395453
667,5566319858137794431
668,9144243144118437759
669,3855499605847345029
670,2671643523996911494
671,1980356091757365128
672,-8728246783814891637
673,-6182035110880999538
674,-8880088162105423978
675,-7701602133192046689
676,7701163915800643481
677,-2053600398013790306
678,-7706893842183452764
679,4238112612363208612
680,5372649670573459365
681,-4718471750535805014
682,8169864933573101478
683,-6690912125348149332
684,-3422169085760600144
685,-787992363402360912
686,4188097666022442926
687,7619722897891624878
688,-3232690964195309641
689,8838541524539574202
690,8199636816060975037
691,-867593507156949043
